 time                   v(decision_p)          v(decision_n)          v(row_drive)           v(sar_comparator_input)
 3.091286445788922e-07  8.175783010137474e-01  8.195519106632474e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.091486445788923e-07  8.119644616850393e-01  8.140252796767270e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.091686445788923e-07  8.066534111893295e-01  8.088036258130830e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.091886445788923e-07  8.016240902390204e-01  8.038659310879455e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.092086445788923e-07  7.968572421259410e-01  7.991929819927854e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.092286445788924e-07  7.923352310365408e-01  7.947671878899724e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.092486445788924e-07  7.880418807553174e-01  7.905724197940573e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.092686445788924e-07  7.839623313873308e-01  7.865938671670808e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.092886445788924e-07  7.800829119633653e-01  7.828179105898090e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.093086445788925e-07  7.763910270268111e-01  7.792320084073387e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.093286445788925e-07  7.728750555254827e-01  7.758245956723913e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.093486445788925e-07  7.695242605373892e-01  7.725849939158946e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.093686445788925e-07  7.663287085440694e-01  7.695033304593286e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.093886445788925e-07  7.632791971283099e-01  7.665704661466554e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.094086445788926e-07  7.603671901159431e-01  7.637779305165830e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.094286445788926e-07  7.575847593057967e-01  7.611178635602558e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.094486445788926e-07  7.549245320397329e-01  7.585829633172627e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.094686445788926e-07  7.523796439581224e-01  7.561664386561773e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.094886445788927e-07  7.499436963669545e-01  7.538619666665937e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.095086445788927e-07  7.476107177127765e-01  7.516636541595141e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.095286445788927e-07  7.453751287223666e-01  7.495660028335458e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.095486445788927e-07  7.432317108167050e-01  7.475638777169549e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.095686445788927e-07  7.411755774546506e-01  7.456524785413544e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.095886445788928e-07  7.392021481016364e-01  7.438273137426679e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.096086445788928e-07  7.373071245535611e-01  7.420841768197821e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.096286445788928e-07  7.354864693765308e-01  7.404191248117471e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.096486445788928e-07  7.337363862498291e-01  7.388284586810480e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.096686445788929e-07  7.320533020229525e-01  7.373087054138956e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.096886445788929e-07  7.304338503181781e-01  7.358566016690919e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.097086445788929e-07  7.288748565283228e-01  7.344690788251801e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.097286445788929e-07  7.273733240753909e-01  7.331432492916186e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.097486445788930e-07  7.259264218100013e-01  7.318763939638929e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.097686445788930e-07  7.245314724440336e-01  7.306659507150196e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.097886445788930e-07  7.231859419200770e-01  7.295095038270287e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.098086445788930e-07  7.218874296311322e-01  7.284047742758812e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.098286445788930e-07  7.206336594128240e-01  7.273496107920644e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.098486445788931e-07  7.194224712381652e-01  7.263419816269225e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.098686445788931e-07  7.182518135519151e-01  7.253799669617389e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.098886445788931e-07  7.171197361877563e-01  7.244617519028100e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.099086445788931e-07  7.160243838170784e-01  7.235856200112923e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.099286445788932e-07  7.149639898831115e-01  7.227499473215681e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.099486445788932e-07  7.139368709785844e-01  7.219531968063148e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.099686445788932e-07  7.129414216290666e-01  7.211939132504457e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.099886445788932e-07  7.119761094477075e-01  7.204707184996489e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.100086445788932e-07  7.110394706302875e-01  7.197823070524614e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.100286445788933e-07  7.101301057623682e-01  7.191274419676884e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.100486445788933e-07  7.092466759129156e-01  7.185049510615671e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.100686445788933e-07  7.083878989910843e-01  7.179137233714017e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.100886445788933e-07  7.075525463449592e-01  7.173527058644938e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.101086445788934e-07  7.067394395829211e-01  7.168209003730880e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.101286445788934e-07  7.059474476000239e-01  7.163173607377554e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.101486445788934e-07  7.051754837932970e-01  7.158411901431898e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.101686445788934e-07  7.044225034512759e-01  7.153915386317681e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.101886445788934e-07  7.036875013043338e-01  7.149676007815053e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.102086445788935e-07  7.029695092235109e-01  7.145686135361758e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.102286445788935e-07  7.022675940565762e-01  7.141938541763870e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.102486445788935e-07  7.015808555909958e-01  7.138426384213679e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.102686445788935e-07  7.009084246343211e-01  7.135143186520505e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.102886445788936e-07  7.002494612032897e-01  7.132082822468230e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.103086445788936e-07  6.996031528136256e-01  7.129239500220245e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.103286445788936e-07  6.989687128631671e-01  7.126607747698981e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.103486445788936e-07  6.983453791015277e-01  7.124182398872968e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.103686445788937e-07  6.977324121800257e-01  7.121958580889814e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.103886445788937e-07  6.971290942760962e-01  7.119931701998186e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.104086445788937e-07  6.965347277868448e-01  7.118097440206401e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.104286445788937e-07  6.959486340867899e-01  7.116451732629305e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.104486445788937e-07  6.953701523452224e-01  7.114990765478715e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.104686445788938e-07  6.947986383989339e-01  7.113710964656168e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.104886445788938e-07  6.942334636763752e-01  7.112608986909806e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.105086445788938e-07  6.936740141695817e-01  7.111681711519987e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.105286445788938e-07  6.931196894504662e-01  7.110926232480929e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.105486445788939e-07  6.925699017283062e-01  7.110339851147994e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.105686445788939e-07  6.920240749454682e-01  7.109920069322428e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.105886445788939e-07  6.914816439086102e-01  7.109664582747380e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.106086445788939e-07  6.909420534527849e-01  7.109571274990880e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.106286445788939e-07  6.904047576360256e-01  7.109638211693167e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.106486445788940e-07  6.898692189621511e-01  7.109863635157267e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.106686445788940e-07  6.893349076296714e-01  7.110245959263243e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.106886445788940e-07  6.888013008047864e-01  7.110783764687747e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.107086445788940e-07  6.882678819166049e-01  7.111475794411873e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.107286445788941e-07  6.877341399728085e-01  7.112320949501301e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.107486445788941e-07  6.871995688940812e-01  7.113318285143833e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.107686445788941e-07  6.866636668657228e-01  7.114467006930401e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.107886445788941e-07  6.861259357049425e-01  7.115766467366428e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.108086445788942e-07  6.855858802424036e-01  7.117216162601316e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.108286445788942e-07  6.850430077166568e-01  7.118815729364631e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.108486445788942e-07  6.844968271801750e-01  7.120564942098111e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.108686445788942e-07  6.839468489157402e-01  7.122463710273439e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.108886445788942e-07  6.833925838620091e-01  7.124512075886241e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.109086445788943e-07  6.828335430471054e-01  7.126710211117324e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.109286445788943e-07  6.822692370291537e-01  7.129058416152778e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.109486445788943e-07  6.816991753426971e-01  7.131557117154942e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.109686445788943e-07  6.811228659499746e-01  7.134206864376766e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.109886445788944e-07  6.805398146960747e-01  7.137008330412536e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.110086445788944e-07  6.799495247670025e-01  7.139962308578266e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.110286445788944e-07  6.793514961497270e-01  7.143069711415523e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.110486445788944e-07  6.787452250932960e-01  7.146331569312758e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.110686445788944e-07  6.781302035701279e-01  7.149749029238542e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.110886445788945e-07  6.775059187366033e-01  7.153323353581532e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.111086445788945e-07  6.768718523920989e-01  7.157055919092171e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.111286445788945e-07  6.762274804356142e-01  7.160948215921595e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.111486445788945e-07  6.755722723191555e-01  7.165001846753336e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.111686445788946e-07  6.749056904970460e-01  7.169218526023892e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.111886445788946e-07  6.742271898703378e-01  7.173600079228383e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.112086445788946e-07  6.735362172255143e-01  7.178148442307944e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.112286445788946e-07  6.728322106666559e-01  7.182865661115672e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.112486445788947e-07  6.721145990402624e-01  7.187753890958378e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.112686445788947e-07  6.713828013519103e-01  7.192815396211693e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.112886445788947e-07  6.706362261739238e-01  7.198052550006339e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.113086445788947e-07  6.698742710432399e-01  7.203467833983842e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.113286445788947e-07  6.690963218486364e-01  7.209063838120340e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.113486445788948e-07  6.683017522064745e-01  7.214843260617438e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.113686445788948e-07  6.674899228241209e-01  7.220808907859694e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.113886445788948e-07  6.666601808501764e-01  7.226963694438633e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.114086445788948e-07  6.658118592106458e-01  7.233310643243857e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.114286445788949e-07  6.649442759301565e-01  7.239852885622314e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.114486445788949e-07  6.640567334373160e-01  7.246593661607450e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.114686445788949e-07  6.631485178532837e-01  7.253536320220710e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.114886445788949e-07  6.622188982626024e-01  7.260684319848576e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.115086445788949e-07  6.612671259653257e-01  7.268041228699245e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.115286445788950e-07  6.602924337094250e-01  7.275610725343942e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.115486445788950e-07  6.592940349024458e-01  7.283396599348948e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.115686445788950e-07  6.582711228013480e-01  7.291402752005585e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.115886445788950e-07  6.572228696794133e-01  7.299633197166603e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.116086445788951e-07  6.561484259690722e-01  7.308092062198945e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.116286445788951e-07  6.550469193794428e-01  7.316783589064275e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.116486445788951e-07  6.539174539873280e-01  7.325712135540486e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.116686445788951e-07  6.527591093003432e-01  7.334882176599141e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.116886445788952e-07  6.515709392907915e-01  7.344298305956013e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.117086445788952e-07  6.503519714069546e-01  7.353965238187590e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.117286445788952e-07  6.491012055269795e-01  7.363887809590424e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.117486445788952e-07  6.478176129025123e-01  7.374070981394251e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.117686445788952e-07  6.465001350625159e-01  7.384519841996515e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.117886445788953e-07  6.451476826772377e-01  7.395239609653677e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.118086445788953e-07  6.437591343819051e-01  7.406235635567747e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.118286445788953e-07  6.423333355585152e-01  7.417513407342933e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.118486445788953e-07  6.408690970734592e-01  7.429078552852381e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.118686445788954e-07  6.393651939683662e-01  7.440936844560291e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.118886445788954e-07  6.378203641013034e-01  7.453094204349637e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.119086445788954e-07  6.362333067352146e-01  7.465556708910552e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.119286445788954e-07  6.346026810701905e-01  7.478330595749719e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.119486445788954e-07  6.329271047158370e-01  7.491422269886473e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.119686445788955e-07  6.312051520996420e-01  7.504838311306782e-01  8.999235147073000e-01  9.000764852927000e-01 
 3.119886445788955e-07  6.294353528068126e-01  7.518585483252288e-01  8.999235147073000e-01  9.000764852927000e-01 
